,addr1,addr2,areacode,booktour,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,homepage,mapx,mapy,mlevel,modifiedtime,overview,sigungucode,title,zipcode,tel,telname
1686,충청북도 청주시 흥덕구 강내면 청주역로 213-52,,33,0,A02,A0206,A02060100,130748,14,20060306000000,http://tong.visitkorea.or.kr/cms/resource/02/1597002_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/02/1597002_image3_1.jpg,"한국잠사박물관 <a href=""http://mus.silktopia.or.kr"" target=""_blank"" title=""새창 : 한국잠사박물관 홈페이지로 이동"">http://mus.silktopia.or.kr</a>",127.3822270511,36.6393602422,6.0,20180903165958,"충북 청주시에 위치한 한국잠사박물관은 우리나라 잠사문화의 어제와 오늘 그리고 내일을 보여준다. 잠사업이 우리나라 전통 산업으로 꾸준히 발전해온 과정과 수출 전략 산업으로 제 역할을 톡톡히 해내는 모습, 그리고 미래 첨단 산업으로 어떤 가능성을 갖는지 두루 살펴볼 수 있다. 누에고치 실뽑기, 뽕잎 따서 누에 밥 주기, 실크 천연염색, 뽕잎차 만들기 등 흥미로운 체험을 통해 잠사문화에 친근하게 접근해본다.<br>",10,한국잠사박물관(청주),28170.0,,
1687,경기도 성남시 분당구 분당수서로 501,(정자동),31,0,A02,A0206,A02060300,1907759,14,20140325102951,http://tong.visitkorea.or.kr/cms/resource/52/1810252_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/52/1810252_image3_1.jpg,"<a href=""http://koreajobworld.or.kr/"" target=""_blank"" title=""새창 : 한국잡월드 홈페이지로 이동"">http://koreajobworld.or.kr</a>",127.10616472,37.3785116955,6.0,20191115161917,한국잡월드는 청소년들의 건전한 직업관 형성과 진로 및 직업 선택을 지원하기 위하여 2012년 5월 15일 새롭게 탄생한 고용노동부 산하 공공기관이다. 직업에 대한 다양한 체험 및 직업탐색의 기회를 제공하고 건전한 직업관 형성에 도움을 주고 있다.<br>,12,한국잡월드,13553.0,,
1688,서울특별시 영등포구 여의대방로67길 11,(여의도동),1,0,A02,A0206,A02060300,129798,14,20071106013048,http://tong.visitkorea.or.kr/cms/resource/46/1568446_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/46/1568446_image3_1.jpg,"한국잡지정보관 <a href=""http://museum.magazine.or.kr/"" target=""_blank"" title=""새창 : 한국잡지정보관 홈페이지로 이동"">http://museum.magazine.or.kr/</a>",126.9302322969,37.5197310427,6.0,20181213100128,"한국잡지정보관은 (사)한국잡지협회가 한국잡지 100년을 기념해서 우리민족의 발자취와 세대의 흐름을 잡지 속에서 찾고자 1992년 12월 1일 개관했다. 잡지인들의 투철한 사명감과 불굴의 정신을 계승 발전시키고, 소멸되어가는 희귀하고도 역사적 가치가 높은 잡지 및 자료들을 수집, 전시하고 전문적 학술적 연구를 통해 우리 잡지를 이해하고 발전시키기 위해 잡지정보관을 만들게 되었다. 한국잡지정보관은 정보관 개관을 기념해 한국학연구소 고김근수 박사, 구자룡씨,  권오운씨, 김연갑씨, 김형선씨, 김훈동씨, 서상진씨 등이 기증한 자료와, 기존에 잡지협회에서 소장하고 있던 자료들을 가지고 개관기념 특별전시회를 1992년 12월 1일부터 10일까지 열기도 했다.<br>",20,한국잡지정보관,7333.0,,
1689,경상북도 의성군 단북면 중련길 22-8,,35,0,A02,A0206,A02060100,2551188,14,20180619102648,http://tong.visitkorea.or.kr/cms/resource/87/2551187_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/87/2551187_image2_1.jpg,,128.40674252739998,36.3903296028,6.0,20191018134829,"경북 의성군 단북면 구)단북초등학교에 있는 한국전통창조박물관은 2003년 문화관광부 제282호로 등록되어 총 12,536㎡에 부지의 전면적이 박물관으로 구성 되어 있다. 우리 박물관은 축적된 경험을 바탕으로 전통사회부터 근현대에 이르는 생활사 자료들을 backcasting(과학적 분석)기법을 활용하여 창조씨앗의 단서와 미래를 준비하는 공간으로 조성하였다. 이러한 노하우로 인하여 2012년에는 한국과학창의재단, 교육과학기술부, 한국박물관협회가 주최한 박물관 미술관 창체 프로그램에서 최우수상을 수상하였다. 한국전통창조박물관에서 우리문화의 정체성과 창조씨앗을 담아갈 수 있다.<br>",19,한국전통창조박물관,37371.0,,
1690,서울특별시 강남구 영동대로 513,(삼성동),1,0,A02,A0206,A02060400,229901,14,20020419000000,http://tong.visitkorea.or.kr/cms/resource/61/2005261_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/61/2005261_image3_1.jpg,"<a href=""http://www.coex.co.kr/"" target=""_blank"" title=""새창 : 코엑스 홈페이지로 이동"">http://www.coex.co.kr</a>",127.0591541159,37.5117453937,6.0,20191111165646,"한국종합무역센터는 국내외 무역업자들의 필요에 의해 1988년 9월 7일 설립된 대규모 비즈니스 타운이다. 무역회관, 한국종합전시장(COEX), 한국도심공항터미널, 인터콘티넨탈 호텔, 현대백화점 등이 한곳에 모여 있어 각종 무역 업무를 한 곳에서 처리할 수 있다. 지상 55층, 지하 2층의 무역회관에는 한국무역협회를 비롯한 20여 개의 수출입 유관기관과 250여 개의 무역회사들, 금융기관 등이 들어서 있으며, 4층의 본관과 3층의 별관으로 이루어진 한국종합전시장은, 3개의 전문 전시장과 많은 상설 전시장으로 이루어져 있다. 2000년 5월 3일 서울 강남구 삼성동 무역센터 지하에 들어선 코엑스몰은 남쪽으로 지하철 2호선 삼성역에서 북쪽 봉은사 길까지 연면적 36,000여 평에 이르는 생활문화 공간으로, 문화, 오락, 쇼핑 등 다양한 시설을 즐길 수 있다.<br /><br />공간의 크기에 비해 동선은 비교적 간단한 편으로 주출입구 격인 지하철 2호선 삼성역에서 북쪽 출구인 아셈플라자까지 메인 도로만 따라가면 된다. 코엑스몰은 '물의 흐름'이라는 기본 테마로 설계되었기 때문에 도로 이름을 순차적으로 산마루, 수풀, 호수, 폭포, 계곡, 강변, 열대, 바다 등으로 붙였다. 이 물길을 따라 한식, 중식, 일식, 양식 등 16개 식당을 갖춘 호수먹을거리마당, 음악과 연극이 펼쳐지는 행사마당, 200만 권이 넘는 국내.외 서적을 구비한 초대형서점 반디앤루니스, 동대문식 의류쇼핑센터형태의 다양한 의류업체가 들어선 패션몰 밸리시스와 현대백화점이 직영하는 유명 레저스포츠 브랜드가 입점된 레포츠몰, 100여 종의 최신 게임기기를 갖춘 게임챔프, 총 16개의 상영관을 갖춘 복합영상관 Megabox Cineplex, 그리고 터널형 수족관인 코엑스 아쿠아리움이 나타난다. 이외에도 컨벤션 센터 지하에 위치한 김치박물관은 다양한 한국김치 전시와 함께 시식 프로그램도 갖추고 있다.<br>",1,한국종합무역센터(코엑스),6164.0,,
1691,전라남도 나주시 다시면 백호로 379,,38,0,A02,A0206,A02060300,130910,14,20070615000000,http://tong.visitkorea.or.kr/cms/resource/79/1770479_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/79/1770479_image3_1.jpg,"한국천연염색박물관 <a href=""http://www.naturaldyeing.or.kr"" target=""_blank"" title=""새창 : 한국천연염색박물관 홈페이지로 이동""> http://www.naturaldyeing.or.kr</a>",126.6625561976,34.9940128458,6.0,20190619153011,"* 나주 천연염색 문화를 계승하는 곳 *<br /><br />고대문화 중심지인 나주는 영산강유역을 배경으로 일찍이 염색문화와 실크생산의 큰 역할을 하여 왔다. 영산강과 바닷물이 합류했던 지리적 환경은 쪽재배와 뽕나무를 재배하기에 적합하여 이곳은 천연염색의 최적지이자 전국에서 유일하게 국가 무형문화재 염색장 기능 보유자도 활동하고 있는 곳이다. 이러한 지리적 특성과 지역의 문화를 발굴 계승하기 위해서 마련된 곳이 나주 천연염색 문화관이다. 문화관은 천연염색 전통 계승 발전과 천연염색산업 진흥계기를 마련하고 천연 염색상품을 개발하여 관광자원화를 통한 지역경제 활성화에 기여하기 위해 정부로부터 특별교부세를 지원받아 건립하였다. 나주시천연염색문화관은 한국 천연염색 문화를 대표하고 향후 천연염색 시장의 활성화에 기여할 수 있는 천연염색의 요람이 될 것이다. <br /><br />* 천연염색에도 무형문화재가 있다? *<br /><br />나주에서 전통천연염색은 국가무형문화재 제115호 염색장 기능보유자인 윤병운선생과 정관채선생을 중심으로 전통 쪽 염색기술을 전승 발전 시키고 있다. 영산강변에 위치한 나주시천연염색문화관에서는 천연염색작품전시, 체험, 교육, 연구개발 및 산업화지원 등 천연염색의 보급과 산업화 부분에서 혁신적인 역할을 하고 있다.<br>",6,한국천연염색박물관,58280.0,,
1692,서울특별시 마포구 토정로 6,(합정동),1,0,A02,A0206,A02060100,130181,14,20071106014552,http://tong.visitkorea.or.kr/cms/resource/77/1807777_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/77/1807777_image3_1.jpg,"절두산 순교성지 <a href=""http://www.jeoldusan.or.kr/"" target=""_blank"" title=""새창 : 절두산 순교성지 홈페이지로 이동"">http://www.jeoldusan.or.kr</a>",126.911755515,37.5441250998,6.0,20180713153330,1866년 병인박해 때 순교한 천주교인의 신앙과 얼을 널리 알리기 위하여 서울 마포구에 1967년 10월 순례성당과 박물관을 포함하여 절두산순교기념관을 개관하였다. 박물관은 2008년 8월 한국천주교순교자박물관으로 이름을 바꾸었으며 한국천주교회사 관련 전시를 통해 사료와 유물 등을 공개하고 있다.,13,한국천주교순교자박물관,4085.0,,
1693,경기도 과천시 대공원광장로 8,(막계동),31,0,A02,A0206,A02060100,130964,14,20070816000000,,,"한국카메라박물관 <a href=""http://www.kcpm.or.kr/"" target=""_blank"" title=""새창 : 한국카메라박물관 홈페이지로 이동"">http://www.kcpm.or.kr/</a>",127.0056611493,37.4350811101,6.0,20180605105154,"한국카메라박물관은 2000년 개관, 2002년 문광부 등록, 2007년 현재 과천에 신축 개관한 1종 전문 박물관이다. 3,000여 점이 넘는 카메라와 6,000여 점의 각종 렌즈 그리고 유리원판 필름, 초기 환등기, 사진인 화장비, 각종 액세서리 등을 합하면 무려 15,000여 점 넘는 유물들을 소장하고 있다. 유물들 중에는 카메라의 원조인 카메라옵스큐라, 카메라 루시다에서부터 1839년 카메라와 은판 사진술이 세계 최초로 발명된 시기의 유물들, 그리고 최첨단 현대 카메라에 이르기까지 카메라 발전사에 기여한 카메라들이 전시되어있다.<br>",3,한국카메라박물관,13829.0,,
1694,경기도 성남시 분당구 하오개로 323,(운중동),31,0,A02,A0206,A02060900,761929,14,20090702133532,http://tong.visitkorea.or.kr/cms/resource/30/1786030_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/30/1786030_image3_1.jpg,"한국학중앙연구원 한국학도서관 <a title=""새창 : 한국학중앙연구원 한국학도서관 홈페이지로 이동"" href=""http://lib.aks.ac.kr/index.ax "" target=""_blank"">http://lib.aks.ac.kr/index.ax </a>",127.0538246158,37.3932257169,6.0,20191111111936,"고종은 강제로 퇴위당한 이듬해인 1908년 대한제국의 황실을 회복하고 황실도서를 효율적으로 관리하기 위해 규장각(奎章閣),홍문관(弘文館),집옥채(集玉齋),시강원(侍講院) 등에 있던 서적을 인수관(仁壽館)으로 옮기고 대제실도서관(大帝室圖書館)을 세우려 했으며, 제실도서목록 이라는 목록도 간행하였다. 그러나 한일 강제병합으로 실현되지 못하였다. 일제는 조선왕실 관련 기관을 이왕직으로 지위를 낮추었으며, 모든 자료를 다시 편성하였다. 이왕직은 1911년 적상산사고본을 인수하고, 1914년에는 각 군영의 등록자료를 인수하였는데, 수량이 늘어나자 1915년 창경궁 명정전 뒤쪽에 서고를 신축하여 이전하였다. 1918년 여기에 장서각(藏書閣) 이라는 현판을 걸었고 이때부터 장서를 보관하는 건물을  뜻하는 고유명사가 되어 지금까지 사용되고 있다.<br /><br />1981년 개원 이래 한국의 고전자료 및 근·현대사 관련 자료, 1971년 문화재관리국으로부터 이관한 ""장서각"" 자료로 구성되어 있다. 현재의 장서각은 고전적 자료 및 일반도서의 서고와 수집·정리실, 열람봉사실, 참고문헌 및 족보실, 학위논문 및 정기간행물실, 특수자료실 및 마이크로필름의 촬영, 복제, 현상 등 열람에 필요한 내부시설을 갖추고 학술 연구와 교육에 필요한 자료를 제공하고 있다. 특히, 이곳 한국학중앙연구원 장서각에는 유네스코 세계기록유산인 조선왕조 '의궤'(儀軌, 287종 490책)와 허준(許浚)에 의해 편찬된 조선시대 의학서 '동의보감'(東醫寶鑑, 25권 25책/보물 제1085-2호)이 소장되어 있다.<br>",12,한국학중앙연구원 한국학학술정보관.장서각,13455.0,,
1695,경기도 고양시 덕양구 항공대학로 76,(화전동),31,0,A02,A0206,A02060100,130725,14,20070906000000,http://tong.visitkorea.or.kr/cms/resource/23/1785923_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/23/1785923_image3_1.jpg,"한국항공대학교 항공우주박물관<a href=""http://www.aerospacemuseum.or.kr"" target=""_blank"" title=""새창 : 한국항공대학교 항공우주박물관 홈페이지로 이동"">http://www.aerospacemuseum.or.kr</a>",126.86464713139999,37.5997483469,6.0,20180330141754,"한국항공대학교 항공우주박물관은 전문교육기관이 설립하고 운영하는 곳으로, 항공우주과학
 분야에 대한 국내ㆍ외의 역사적 자료를 수집하여 전시함은  물론, 관련 과학과 기술에 관한
 원리와 지식을 국내의 어느 곳보다 상세하고 체계적으로 소개하고 있다. 
 항공우주박물관은 미래 국가 경쟁력의 관건이 되는 항공우주과학에 대한 국민적 이해를 증진시킴으로써 저변 인구를 확대하고 궁극적으로 우리 나라의 항공우주과학 발전에 이바지할 
 목적으로 2004년 8월 6일에 개관하였다. <br>",2,한국항공대학교 항공우주박물관,10540.0,,
1696,대전광역시 대덕구 한남로 70,(오정동),3,0,A02,A0206,A02060600,129723,14,20071106012701,http://tong.visitkorea.or.kr/cms/resource/30/1944930_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/30/1944930_image3_1.jpg,"한남대학교 <a href=""http://www.hannam.ac.kr"" target=""_blank"" title=""새창 : 한남대학교 홈페이지로 이동"">http://www.hannam.ac.kr</a>",127.42179797200001,36.354113079,6.0,20181226144109,"* 지역 시민의 문화 공간, 한남대학교 성지관 *<br /><br />성지관은 교문에서 정면으로 바라다 보이는 건물로 북쪽에 위치하고 있다. 이 건물은 1985년 4월에 착공하여 1986년8월에 준공하였다. 연면적 905.18평에 객석은 1층 1048석, 2층 564석 총 1612석으로 당시 충청권 최대 규모의 강당으로, 채플을 비롯한 각종 학교 행사와 지역 시민의 문화공간으로 활용되기 위해 건축되었다.""거룩한 뜻""의 「성지관」으로 명명한 것은 당시 성지관의 주기능이 채플이었기에 채플 시간을 통해 하나님의 거룩한 뜻 이 선포되며, 그분의 거룩한 뜻을 듣는 모든 학생들이 참 신앙을 통한 바른 인격을 형성한 지성인으로서 거룩한 뜻을 키우고 다짐하는 곳이라는 의미이다. 남서쪽 벽면에 ""聖志館"" 낱자가 가로 세로 각각 2m 크기의 글씨를 볼 수 있는데 이 글씨는 국전초대 작가인 장암 이곤순 씨의 글씨체를 그대로 주물로 제작한 것이다. <br /><br />성지관 정면에 걸린 십자가는 그 크기가 4m의 대형으로 미술교육과 박병희 교수의 설계로 제작하였다. 교문에서 바라볼 때 정면에 위치함으로써 교문의 십자가상과 더불어 한남의 교육이념이 그리스도 정신에 바탕하고 있음을 가시적으로 나타내는 상징물이라 할 수 있다.<br>",1,한남대학교 성지관,34430.0,,
