,addr1,areacode,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,mapx,mapy,mlevel,modifiedtime,readcount,sigungucode,tel,title,zipcode,addr2
1675,경기도 포천시 신북면 청신로947번길 35,31.0,A02,A0207,A02070200,1754946,15,20121120154254,http://tong.visitkorea.or.kr/cms/resource/77/2569277_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/77/2569277_image2_1.jpg,127.1316789055,37.9659160606,6.0,20191107141723,421728,29.0,031-535-6494,허브아일랜드 불빛동화축제 2019,11137,
1676,경기도 포천시 신북면 청신로947번길 35,31.0,A02,A0207,A02070200,2396011,15,20160801112731,http://tong.visitkorea.or.kr/cms/resource/07/2396007_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/07/2396007_image2_1.jpg,127.1316789055,37.9659160606,6.0,20190603135404,22028,29.0,031-535-6494,허브아일랜드 허브향기샤워축제 2019,11137,(신북면)
1677,부산광역시 동래구 금강공원로20번길 23,6.0,A02,A0207,A02070200,2025176,15,20150826090407,http://tong.visitkorea.or.kr/cms/resource/53/2617253_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/53/2617253_image2_1.jpg,129.0822269020,35.2202466108,6.0,20190903145853,23331,6.0,051-550-2400,허심청브로이 옥토버페스트 2019,47709,
1678,서울특별시 강서구 허준로5길 42,1.0,A02,A0207,A02070200,2028176,15,20150909111947,http://tong.visitkorea.or.kr/cms/resource/40/2561640_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/40/2561640_image2_1.jpg,126.8537379224,37.5675907800,6.0,20191011102448,24374,4.0,02-2600-6455,허준축제 2019,07525,
1679,부산광역시 기장군 기장읍 동부산관광6로 59,6.0,A02,A0207,A02070200,2560161,15,20180910133555,http://tong.visitkorea.or.kr/cms/resource/58/2560158_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/58/2560158_image2_1.jpg,129.2127048692,35.2046063384,6.0,20190724131856,1072,3.0,070-7327-0611,헬로메이커 코리아 2019,46081,
1680,대구광역시 달서구 공원순환로 201,4.0,A02,A0207,A02070200,2376661,15,20160406103256,http://tong.visitkorea.or.kr/cms/resource/39/2376739_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/39/2376739_image2_1.JPG,128.5594887553,35.8451165839,6.0,20190401175148,93960,2.0,053-761-0701,형형색색 달구벌 관등놀이 2019,42672,
1681,경상북도 포항시 남구 호미곶면 해맞이로 136,35.0,A02,A0207,A02070200,663536,15,20081208130712,http://tong.visitkorea.or.kr/cms/resource/45/2627045_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/45/2627045_image2_1.jpg,129.5665381255,36.0761066323,6.0,20191018133959,45477,23.0,포항문화재단 축제운영팀 054-289-7852~7858,호미곶한민족해맞이축전 2019,37928,
1682,제주특별자치도 서귀포시 성산읍 온평리 1693,39.0,A02,A0207,A02070200,1853886,15,20131028103642,,,126.8939651592,33.4149428933,,20191011133146,9169,3.0,064-782-2766,혼인지축제 2019,,
1683,광주광역시 서구 상무누리로 30,5.0,A02,A0208,A02080500,2547617,15,20180515093417,,,126.8405588979,35.1467180358,6.0,20190416180332,596,5.0,062-611-3501~4,홈앤라이프스타일쇼 (Home Lifestyleshow) 2019,61958,
1684,충청남도 태안군 남면 연꽃길 70,34.0,A02,A0207,A02070200,2593093,15,20190322145450,http://tong.visitkorea.or.kr/cms/resource/00/2593100_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/2593100_image2_1.jpg,126.2973902397,36.6865664156,6.0,20190517131146,30,14.0,041-675-0656,홍가시나무 천국 페스티벌 2019,32153,
1685,충청남도 홍성군 서부면 남당항로213번길 2-5,34.0,A02,A0207,A02070200,140911,15,20050916000000,http://tong.visitkorea.or.kr/cms/resource/68/2614068_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/68/2614068_image2_1.jpg,126.4703451469,36.5394807577,6.0,20190813094221,250787,15.0,010-5308-3750 / 010-4241-1399,홍성 남당항 대하축제 2019,32206,(서부면)
1686,충청남도 홍성군 서부면 남당항로 213,34.0,A02,A0207,A02070200,409187,15,20080121160837,http://tong.visitkorea.or.kr/cms/resource/51/205851_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/51/205851_image3_1.jpg,126.4703451469,36.5394807577,6.0,20191218173022,89389,15.0,010-4241-1399,홍성 남당항 새조개축제 2020,32206,(서부면)
1687,충청남도 홍성군 홍성읍 아문길 27,34.0,A02,A0207,A02070200,769305,15,20090722165654,http://tong.visitkorea.or.kr/cms/resource/93/2606393_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/93/2606393_image2_1.jpg,126.6607707762,36.6013102581,6.0,20190613143120,15599,15.0,041-630-1228,홍성 역사인물축제 2019,32228,
1688,강원도 홍천군 두촌면 가리산길 426,32.0,A02,A0207,A02070200,2553554,15,20180712105221,http://tong.visitkorea.or.kr/cms/resource/51/2553551_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/51/2553551_image2_1.JPG,127.9811377425,37.8656351474,6.0,20190807134250,2865,16.0,070-8831-8138,홍천 레포츠 여름 축제 2019,25164,
1689,강원도 홍천군 홍천읍 갈마곡리 496-2,32.0,A02,A0207,A02070200,140833,15,20050713000000,http://tong.visitkorea.or.kr/cms/resource/96/2606596_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/96/2606596_image2_1.jpg,127.8930843056,37.6898122424,6.0,20190614142323,50703,16.0,033-439-5800,홍천 찰옥수수축제 2019,25131,(홍천읍)
1690,강원도 홍천군 홍천읍 갈마곡리 496-2,32.0,A02,A0207,A02070200,2597638,15,20190417174010,http://tong.visitkorea.or.kr/cms/resource/35/2597635_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/35/2597635_image2_1.jpg,127.8908566487,37.6925452173,6.0,20190418174517,24,16.0,(033)439-5853,홍천 한우·산나물축제 2019,25131,
1691,강원도 홍천군 홍천읍 너브내길 59-1,32.0,A02,A0207,A02070200,1769697,15,20121218174509,http://tong.visitkorea.or.kr/cms/resource/88/2635488_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/88/2635488_image2_1.jpg,127.8857961245,37.6882122918,6.0,20191223174500,136299,16.0,033-439-5853,홍천강 꽁꽁축제 2020,25139,
1692,강원도 홍천군 홍천읍 산림공원1길 17,32.0,A02,A0207,A02070200,2539802,15,20180319143214,http://tong.visitkorea.or.kr/cms/resource/83/2606583_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/83/2606583_image2_1.jpg,127.8948757782,37.6908843736,6.0,20190614141228,3679,16.0,033-439-5800,홍천강 별빛음악 맥주축제 2019,25131,
1693,강원도 홍천군 홍천읍 산림공원1길 29,32.0,A02,A0207,A02070200,790124,15,20090831150559,http://tong.visitkorea.or.kr/cms/resource/76/2617576_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/76/2617576_image2_1.JPG,127.8939814286,37.6904094123,6.0,20190905095905,43176,16.0,033)439-5853,홍천인삼·명품축제 2019,25131,
1694,경상남도 하동군 화개면 원탑1길 6,36.0,A02,A0207,A02070200,525901,15,20080326141124,,,127.6254330428,35.1883823454,6.0,20190226174739,118187,18.0,055-880-2052~4,화개장터 벚꽃축제 2019,52303,
1695,인천광역시 동구 화도진로 114,2.0,A02,A0207,A02070200,1621746,15,20120503153907,http://tong.visitkorea.or.kr/cms/resource/92/2540792_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/92/2540792_image2_1.jpg,126.6283386738,37.4814467963,6.0,20190426145146,50715,5.0,032-770-6922,화도진축제 2019,22511,
1696,경기도 화성시 서신면 전곡항로 5,31.0,A02,A0207,A02070200,1811380,15,20130515141916,http://tong.visitkorea.or.kr/cms/resource/56/2589556_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/56/2589556_image2_1.jpg,126.6510336560,37.1855870833,6.0,20190607170417,98783,31.0,031-8015-8278,화성 뱃놀이축제 2019,18554,
1697,경기도 화성시 서신면 궁평항로 1049-24,31.0,A02,A0207,A02070200,1840914,15,20130829140520,http://tong.visitkorea.or.kr/cms/resource/23/2614123_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/23/2614123_image2_1.jpg,126.6812883655,37.1160789957,6.0,20190816141551,56062,31.0,"031-369-3887, 031-357-1509",화성송산포도축제 2019,18556,
1698,경기도 화성시 안녕동 186-114,31.0,A02,A0207,A02070200,1725929,15,20120926184844,http://tong.visitkorea.or.kr/cms/resource/07/2589807_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/07/2589807_image2_1.jpg,127.0051341089,37.2121097168,6.0,20190212102621,18422,31.0,031-8015-8277,화성시 정조 효 문화제 2019,18345,
1699,경기도 수원시 팔달구 행궁로 18,31.0,A02,A0208,A02081300,2487211,15,20170324103005,http://tong.visitkorea.or.kr/cms/resource/33/2484533_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/33/2484533_image2_1.jpg,127.0146535480,37.2808908120,6.0,20190620170836,9171,13.0,수원문화재단 031-290-3635,화성행궁 상설한마당 2019,16260,
1700,전라남도 화순군 화순읍 진각로 85,38.0,A02,A0207,A02070200,1852343,15,20131018172921,http://tong.visitkorea.or.kr/cms/resource/56/2612956_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/56/2612956_image2_1.jpg,126.9854760750,35.0585859834,6.0,20191101092530,55128,24.0,061-379-3575,화순 국화향연 2019,58122,
1701,전라남도 화순군 도암면 천태로 91-44,38.0,A02,A0207,A02070200,1391363,15,20110923103401,http://tong.visitkorea.or.kr/cms/resource/58/2551258_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/58/2551258_image2_1.bmp,126.8804275401,34.9255908663,6.0,20190509172826,18765,24.0,061-379-5082,화순 운주문화축제 2019,58158,
1702,전라남도 구례군 마산면 화엄사로 539,38.0,A02,A0207,A02070200,1738780,15,20121023165933,http://tong.visitkorea.or.kr/cms/resource/15/2617115_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/15/2617115_image2_1.jpg,127.4972814541,35.2566168665,6.0,20190902145032,8463,5.0,061-783-7600,화엄음악제 2019,57616,(마산면)
1703,강원도 화천군 화천읍 강변로 2-54,32.0,A02,A0207,A02070200,1806312,15,20130422090150,http://tong.visitkorea.or.kr/cms/resource/41/1139641_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/41/1139641_image3_1.jpg,127.6942458197,38.0972527946,6.0,20190508103810,6378,17.0,033-442-7953,화천 어린이큰잔치 체험한마당 2019,24131,(화천읍)
1704,강원도 화천군 하남면 춘화로 3331-50,32.0,A02,A0208,A02081200,2373350,15,20160317102601,,,127.7003064015,38.0964446690,6.0,20190416140703,13899,17.0,031-821-9940,화천DMZ랠리,24140,(하남면)
1705,강원도 화천군 사내면 문화마을1길 6,32.0,A02,A0207,A02070200,606564,15,20080808141144,,,127.5249066049,38.0680724865,6.0,20190704161958,69999,17.0,033-440-2912,화천토마토축제 2019,24157,
1706,경기도 양평군 서종면 소나기마을길 24,31.0,A02,A0207,A02070200,1389011,15,20110920091856,http://tong.visitkorea.or.kr/cms/resource/34/806734_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/34/806734_image3_1.jpg,127.3781032925,37.5945387829,6.0,20190926145257,7044,19.0,"황순원기념사업회 02-961-2167<br />황순원문학관031-773-2299,4499",황순원문학제 2019,12504,(서종면)
1707,전라북도 정읍시 덕천면 동학로 742,37.0,A02,A0207,A02070200,1266490,15,20110428135912,http://tong.visitkorea.or.kr/cms/resource/33/1605633_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/33/1605633_image3_1.jpg,126.8283254782,35.6328516450,6.0,20190401152736,20850,13.0,063-538-1894,황토현 동학농민혁명기념제 2019,56149,
1708,경상남도 하동군 청암면 삼성궁길 2,36.0,A02,A0207,A02070200,2625071,15,20191015132123,http://tong.visitkorea.or.kr/cms/resource/63/2625063_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/63/2625063_image2_1.jpg,127.7054469178,35.2387419579,6.0,20191015132123,0,18.0,055-880-2052~4,회남재 숲길 걷기 2019,52309,
1709,전남 장흥군 회진면 회진리 1755 회령진성,38.0,A02,A0207,A02070200,2618991,15,20190917153019,http://tong.visitkorea.or.kr/cms/resource/89/2618989_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/89/2618989_image2_1.jpg,126.9374166914,34.4836497745,6.0,20190917153019,0,20.0,061-860-0380,회령포 문화축제 2019,,
1710,강원도 횡성군 횡성읍 문예로 75,32.0,A02,A0207,A02070200,2598771,15,20190423141446,http://tong.visitkorea.or.kr/cms/resource/74/2598774_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/74/2598774_image2_1.jpg,127.9729912575,37.4914506066,6.0,20190423142251,8,18.0,033-340-2322,횡성 사탕축제 2019,25236,
1711,횡성군 청일면 유동3리 1149번지,32.0,A02,A0207,A02070200,2027280,15,20150903185108,http://tong.visitkorea.or.kr/cms/resource/18/2553918_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/18/2553918_image2_1.JPG,128.1416012140,37.5787408895,6.0,20190812175430,26156,18.0,"033-340-2706, 2990",횡성더덕축제 2019,,
1712,서울특별시 용산구 효창원로 177-18,1.0,A02,A0207,A02070200,2618789,15,20190916162229,http://tong.visitkorea.or.kr/cms/resource/88/2618788_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/88/2618788_image2_1.jpg,126.9622869965,37.5449925704,6.0,20190916162229,0,21.0,02-911-1176,효창원독립평화축제 2019,04311,(효창동)
1713,강원도 원주시 문막읍 비야동길 11,32.0,A02,A0207,A02070200,1938644,15,20140801112742,http://tong.visitkorea.or.kr/cms/resource/18/2621518_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/18/2621518_image2_1.JPG,127.8022713500,37.2739697999,6.0,20190926172642,7424,9.0,033-732-0827,후용페스티벌 2019,26495,
1714,제주특별자치도 서귀포시 남원읍 신례동로 256,39.0,A02,A0207,A02070200,2565883,15,20181113114223,http://tong.visitkorea.or.kr/cms/resource/45/2633045_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/45/2633045_image2_1.jpg,126.6344317363,33.3085171454,6.0,20191105175049,171,3.0,064-732-2114,휴애리 동백축제 2019,63608,
1715,제주특별자치도 서귀포시 남원읍 신례동로 256,39.0,A02,A0207,A02070200,482133,15,20080222142115,http://tong.visitkorea.or.kr/cms/resource/32/2589332_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/32/2589332_image2_1.jpg,126.6344317363,33.3085171454,6.0,20190125155800,53121,3.0,064-732-2114,휴애리 매화축제 2019,63608,
1716,제주특별자치도 서귀포시 남원읍 신례동로 256,39.0,A02,A0207,A02070200,2495916,15,20170613095021,http://tong.visitkorea.or.kr/cms/resource/11/2601811_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/11/2601811_image2_1.jpg,126.6344317363,33.3085171454,6.0,20190516093624,28174,3.0,064-732-2114,휴애리 수국축제 2019,63608,
1717,제주특별자치도 서귀포시 남원읍 신례동로 256,39.0,A02,A0207,A02070200,2559560,15,20180903130442,http://tong.visitkorea.or.kr/cms/resource/55/2616055_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/55/2616055_image2_1.jpg,126.6344317363,33.3085171454,6.0,20190820145734,8646,3.0,064-732-2114,휴애리 핑크뮬리 축제 2019,63608,
1718,경기도 수원시 팔달구 동수원로 335 수원제1야외음악당,31.0,A02,A0207,A02070200,2390271,15,20160628104422,http://tong.visitkorea.or.kr/cms/resource/81/2616381_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/81/2616381_image2_1.jpg,127.0364271741,37.2593603612,6.0,20190823154310,3988,13.0,031-230-1694,희망나눔 페스티벌(생명 ·안전 캠페인) 2019,16491,
1719,경기도 수원시 영통구 광교호수로 57,31.0,A02,A0208,A02081300,2591180,15,20190306163810,http://tong.visitkorea.or.kr/cms/resource/79/2591179_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/79/2591179_image2_1.jpg,127.0652491222,37.2749757348,6.0,20190327152159,21,13.0,031-230-1694,희망나눔 1m1원 자선걷기 2019,16514,(하동)
1720,경기도 양평군 지평면 어은길 71,31.0,A02,A0207,A02070200,2586121,15,20190108161827,http://tong.visitkorea.or.kr/cms/resource/16/2586116_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/16/2586116_image2_1.jpg,127.5999514949,37.4405606991,6.0,20190108161827,10,19.0,031-771-1233,힐링양평빙어축제 2019,12544,
1721,경상남도 밀양시 밀양대공원로 112,36.0,A02,A0208,A02080100,2609934,15,20190708105916,http://tong.visitkorea.or.kr/cms/resource/35/2609935_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/35/2609935_image2_1.JPG,128.7584973591,35.5043781614,6.0,20190708112105,0,7.0,055-359-5648,'날 좀 보소' 밀양아리랑 상설프로그램 2019,50420,(교동)
1722,강원도 춘천시 남산면 남이섬길 1,32.0,A02,A0208,A02080500,2639667,15,20191204173341,http://tong.visitkorea.or.kr/cms/resource/63/2639663_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/63/2639663_image2_1.JPG,127.5261480243,37.7901798790,6.0,20191204173341,0,13.0,남이섬교육문화그룹 031-580-8193~5,'2018 한스 크리스티안 안데르센상' 수상자 展 2019,24464,
1723,부산광역시 금정구 금성동 산41-2,6.0,A02,A0207,A02070200,2564780,15,20181031161617,http://tong.visitkorea.or.kr/cms/resource/76/2564776_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/76/2564776_image2_1.JPG,129.0567173693,35.2436657359,6.0,20181031175308,158,2.0,051-519-4081~2,18845 금정산성길 걷기여행축제 2018,46238,(금성동)
1724,서울특별시 중구 퇴계로34길 28,1.0,A02,A0208,A02081300,2496910,15,20170621104842,http://tong.visitkorea.or.kr/cms/resource/60/2546960_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/60/2546960_image2_1.jpg,126.9935365470,37.5584387906,6.0,20190927154433,94514,24.0,02-2266-6924,1890 남산골야시장 2019,04626,(필동2가)
1725,광주광역시 서구 상무누리로 30,5.0,A02,A0208,A02080600,2596371,15,20190411094854,http://tong.visitkorea.or.kr/cms/resource/75/2596375_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/75/2596375_image2_1.jpg,126.8405033459,35.1467624742,6.0,20190411095447,1,5.0,062-611-2145,2020학년도 대입 광주 진로진학박람회 2019,61958,(치평동)
1726,서울특별시 강북구 4.19로8길 17,1.0,A02,A0207,A02070200,1800991,15,20130326093418,http://tong.visitkorea.or.kr/cms/resource/16/2591616_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/16/2591616_image2_1.jpg,127.0090436907,37.6483786128,6.0,20190311152521,27968,3.0,02-901-6206,4·19혁명국민문화제 2019,01009,
1727,서울특별시 서대문구 연세로5길 11,1.0,A02,A0207,A02070200,1971378,15,20141208092622,http://tong.visitkorea.or.kr/cms/resource/78/2641378_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/78/2641378_image2_1.jpg,126.9364417897,37.5570295975,6.0,20191219131816,40834,14.0,02-6678-9775,"9일간의 빛나는 크리스마스 마켓 : ""가치삽시다"" 프로젝트 2019",03789,
1728,광주광역시 동구 문화전당로 38,5.0,A02,A0207,A02070200,2493133,15,20170523111803,http://tong.visitkorea.or.kr/cms/resource/23/2561223_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/23/2561223_image2_1.JPG,126.9199407704,35.1466138313,6.0,20190925155051,3049,3.0,062-670-5751,ACC광주프린지인터내셔널 2019,61485,
