,addr1,addr2,areacode,cat1,cat2,cat3,contentid,contenttypeid,createdtime,mapx,mapy,mlevel,modifiedtime,readcount,sigungucode,tel,title,zipcode,firstimage,firstimage2
3356,강원도 속초시 장사항해안길 33,(장사동),32,B02,B0201,B02010900,1830999,32,20130726151351,128.5885965607,38.2246439087,6.0,20191204135830,13622,5,033-632-7676,헬리오스모텔[한국관광 품질인증/Korea Quality],24804,http://tong.visitkorea.or.kr/cms/resource/95/2577195_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/95/2577195_image3_1.jpg
3357,서울특별시 중구 마른내로12길 7-4,(충무로5가),1,B02,B0201,B02010900,1835752,32,20130808133908,127.0007274052,37.5638438469,6.0,20190318110349,11001,24,02-3406-8000,현대레지던스 [한국관광 품질인증/Korea Quality],04559,http://tong.visitkorea.or.kr/cms/resource/42/2578342_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/42/2578342_image3_1.jpg
3358,강원도 양구군 양구읍 관공서로 15-1,,32,B02,B0201,B02010900,621076,32,20080908154302,127.9901463004,38.1073238590,6.0,20191111173245,28324,6,033-482-1233,현대모텔,24524,http://tong.visitkorea.or.kr/cms/resource/90/599690_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/90/599690_image3_1.jpg
3359,강원도 속초시 이목로 153,,32,B02,B0201,B02010500,138361,32,20041130000000,128.5462761955,38.1993543634,6.0,20190114153405,37673,5,033-635-9090,현대수리조트(현대수콘도),24859,http://tong.visitkorea.or.kr/cms/resource/24/1335624_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/24/1335624_image3_1.jpg
3360,강원도 화천군 상서면 영서로 7720,,32,B02,B0201,B02010900,628516,32,20080925141703,127.6628064989,38.2073310247,6.0,20191001164405,23286,17,033-442-6166,현대파크,24101,http://tong.visitkorea.or.kr/cms/resource/30/602230_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/30/602230_image3_1.jpg
3361,경상남도 통영시 정동2길 42,(정량동),36,B02,B0201,B02010800,2581066,32,20181220151544,128.4309826048,34.8443379620,,20190118102720,43,17,055-641-3362,형제 파크 모텔,53050,,
3362,서울특별시 종로구 성균관로16길 7,(명륜1가),1,B02,B0201,B02011600,2528105,32,20180103133558,126.9986796400,37.5895769306,6.0,20190528100216,1939,23,02-765-8542,혜화1938 [한국관광 품질인증/Korea Quality],03068,http://tong.visitkorea.or.kr/cms/resource/52/2529152_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/52/2529152_image3_1.jpg
3363,전라북도 군산시 대명길 14-5,(대명동),37,B02,B0201,B02010800,2570628,32,20181128135609,126.7235815102,35.9775439326,,20190118141228,23,2,063-442-8233,호가파크,54038,,
3364,부산광역시 수영구 광안해변로 217,(광안동),6,B02,B0201,B02010100,398319,32,20080111191823,129.1180061774,35.1534714192,6.0,20190613144409,33688,12,051-750-8000,호메르스호텔,48303,http://tong.visitkorea.or.kr/cms/resource/21/709921_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/709921_image3_1.jpg
3365,경상북도 포항시 남구 호미곶면 구만길 128,,35,B02,B0201,B02010700,705743,32,20090312152629,129.5482728216,36.0842720247,6.0,20190404155927,32673,23,054-284-0226,호미곶펜션,37928,http://tong.visitkorea.or.kr/cms/resource/11/710511_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/11/710511_image3_1.jpg
3366,경상남도 고성군 상리면 무선1길 332,(호반그린파크),36,B02,B0201,B02010900,2580029,32,20181218165310,128.2221527767,34.9814799957,6.0,20190117142120,12,3,055-673-2623,호반그린,52952,,
3367,경기도 포천시 영중면 물안길 177-26,,31,B02,B0201,B02010700,946383,32,20100208110936,127.2723102045,37.9755008467,6.0,20190121154817,22324,29,010-5211-3736<br />010-6297-3971,호수가아름다운집,11131,http://tong.visitkorea.or.kr/cms/resource/96/1787096_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/96/1787096_image3_1.jpg
3368,경기도 포천시 영중면 물안2길 33,,31,B02,B0201,B02010700,1076528,32,20100818162505,127.2771098013,37.9742871872,6.0,20190124180610,33903,29,010-9221-0790,호수가의 아침,11131,http://tong.visitkorea.or.kr/cms/resource/91/1786891_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/91/1786891_image3_1.jpg
3369,경상남도 통영시 욕지면 욕지일주로 632-87,,36,B02,B0201,B02010700,2581085,32,20181220154824,128.2393821328,34.6497951851,,20190118102739,27,17,055-642-5567 / 010-8939-6441,호수같은바다펜션,53100,,
3370,경상남도 진주시 대평면 금성로 422-34,,36,B02,B0201,B02010700,1365473,32,20110817173929,127.9887796850,35.1581615729,6.0,20190207175421,48667,13,055-747-5824,호수애,52643,,
3371,충청북도 충주시 중앙탑면 반천안길 63,,33,B02,B0201,B02010700,397745,32,20080118175828,127.8567287666,37.0386784916,6.0,20190730150833,26885,11,010-5328-1625,호수위의 하루,27447,http://tong.visitkorea.or.kr/cms/resource/60/1960360_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/60/1960360_image3_1.jpg
3372,경기도 포천시 일동면 운악청계로1480번길 8,,31,B02,B0201,B02010700,1073480,32,20100812144406,127.3392718607,37.9375870523,6.0,20190102155840,34499,29,010-3463-5253,호수창이예쁜가,11119,,
3373,경기도 양평군 지평면 어영골길 29,,31,B02,B0201,B02010700,903353,32,20091221171049,127.6630030814,37.4763521587,6.0,20191126152025,18204,19,031-774-1974,호수펜션산장,12541,,
3374,서울특별시 종로구 돈화문로 66,,1,B02,B0201,B02010600,1858421,32,20131113170845,126.9911918629,37.5744146698,6.0,20190402160150,6650,23,02-744-6844,호스텔 토미(구 옐로우브릭2 호스텔),03134,,
3375,서울특별시 종로구 청계천로 61,,1,B02,B0201,B02010900,2475719,32,20170116101931,126.9842926458,37.5689929537,6.0,20190416172700,2184,23,02-732-1101,호스텔 하루,03189,http://tong.visitkorea.or.kr/cms/resource/58/2475658_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/58/2475658_image2_1.jpg
3376,서울특별시 종로구 종로57길 34-8,(숭인동),1,B02,B0201,B02010900,2531401,32,20180112144759,127.0163228928,37.5749039533,6.0,20190318112736,1357,23,010-9945-1944,호스텔바닐라2[한국관광 품질인증/Korea Quality],03113,http://tong.visitkorea.or.kr/cms/resource/47/2579847_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/47/2579847_image3_1.jpg
3377,서울특별시 종로구 돈화문로 85,,1,B02,B0201,B02010600,1821228,32,20130619111223,126.9902585688,37.5760644609,6.0,20181228145142,10744,23,070-4705-1900,호스텔코리아 11th:창덕궁점,03131,http://tong.visitkorea.or.kr/cms/resource/71/2497171_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/71/2497171_image2_1.jpg
3378,강원도 원주시 문막읍 석지1길 322,,32,B02,B0201,B02010700,398066,32,20080118184005,127.8071470450,37.3307133350,6.0,20190308132824,23954,9,033-734-3020,호암산장,26369,http://tong.visitkorea.or.kr/cms/resource/68/1950868_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/68/1950868_image3_1.jpg
3379,대구광역시 북구 동천로 128-12,(동천동),4,B02,B0201,B02010900,2594138,32,20190401104051,128.5619969344,35.9425389298,,20190508143047,6,5,053-322-0055,호텔 노스텔 [한국관광 품질인증/Korea Quality],41423,,
3380,부산광역시 동래구 금강공원로20번길 23,,6,B02,B0201,B02010100,143048,32,20030618000000,129.0822824526,35.2202549442,6.0,20190121164020,31225,6,051-550-2100,호텔 농심,47709,http://tong.visitkorea.or.kr/cms/resource/58/1346258_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/58/1346258_image3_1.jpg
3381,제주특별자치도 제주시 신광로 87,(연동),39,B02,B0201,B02010100,142974,32,20030806000000,126.4903069356,33.4843204190,6.0,20190110111837,25068,4,064-742-1001,호텔 뉴크라운,63133,http://tong.visitkorea.or.kr/cms/resource/54/1371654_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/54/1371654_image3_1.jpg
3382,강원도 속초시 온천로 313,,32,B02,B0201,B02010900,136627,32,20021121000000,128.5768930444,38.1933889860,6.0,20190905092600,21219,5,033-635-2580,호텔 느낌,24855,http://tong.visitkorea.or.kr/cms/resource/02/735302_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/02/735302_image3_1.jpg
3383,서울특별시 강남구 봉은사로 125,(논현동),1,B02,B0201,B02010100,142773,32,20040422000000,127.0274571718,37.5057260783,6.0,20190108132329,19207,1,02-540-3041,호텔 다이내스티,06120,http://tong.visitkorea.or.kr/cms/resource/55/1359055_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/55/1359055_image3_1.jpg
3384,경기도 광명시 디지털로 27,(철산동),31,B02,B0201,B02010100,142795,32,20040430000000,126.8705501284,37.4741074987,6.0,20181224141456,23936,4,02-2625-2000,호텔 다이아나,14239,http://tong.visitkorea.or.kr/cms/resource/73/1852973_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/73/1852973_image3_1.jpg
3385,서울특별시 강남구 테헤란로79길 7,(삼성동),1,B02,B0201,B02010100,1976984,32,20141217143621,127.0550435038,37.5073458300,6.0,20190110163626,9549,1,02-568-8376~7,호텔 더 디자이너스 삼성점,06158,http://tong.visitkorea.or.kr/cms/resource/41/1976941_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/41/1976941_image2_1.jpg
3386,서울특별시 영등포구 국회대로68길 24,,1,B02,B0201,B02010100,2489317,32,20170410103929,126.9179636516,37.5310572846,6.0,20190528175416,5833,20,02-786-5511,호텔 더 디자이너스 여의도,07237,http://tong.visitkorea.or.kr/cms/resource/10/2489310_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/10/2489310_image2_1.jpg
3387,서울특별시 종로구 수표로 89-8,,1,B02,B0201,B02010100,2019203,32,20150720090923,126.9869145397,37.5721537446,6.0,20190604094636,14854,23,02-2267-7474,호텔 더 디자이너스 종로점,03191,http://tong.visitkorea.or.kr/cms/resource/57/2018657_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/57/2018657_image2_1.JPG
3388,서울특별시 동대문구 왕산로 226,,1,B02,B0201,B02010100,2591914,32,20190314093659,127.0476309577,37.5817092807,6.0,20191015110352,83,11,02-957-3300,호텔 더 디자이너스 청량리,02554,http://tong.visitkorea.or.kr/cms/resource/58/2591958_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/58/2591958_image2_1.jpg
3389,대전광역시 대덕구 신탄진동로23번길 58,(신탄진동),3,B02,B0201,B02010900,2594874,32,20190403173919,127.4314611497,36.4504383375,,20190527111818,4,1,042-932-0005,"호텔 더 에이치(Hotel The H, 더 에이치) [한국관광 품질인증/Korea Quality]",34309,,
3390,부산광역시 해운대구 해운대해변로298번길 29,(중동),6,B02,B0201,B02010900,2398872,32,20160810140712,129.1668989422,35.1609798175,,20190507135420,5083,16,051-501-9440,호텔 더마크 해운대[한국관광 품질인증/Korea Quality],48099,,
3391,대구광역시 남구 이천로 13,,4,B02,B0201,B02010100,142883,32,20030806000000,128.5976188094,35.8422926057,6.0,20190123110620,32088,1,053-471-9911,호텔 더팔래스,42447,http://tong.visitkorea.or.kr/cms/resource/82/1970282_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/82/1970282_image3_1.jpg
3392,서울특별시 강남구 봉은사로 410,(삼성동),1,B02,B0201,B02010100,142736,32,20040116000000,127.0452665309,37.5103397513,6.0,20190108095051,39245,1,02-6202-2000,호텔 라마다 서울,06153,http://tong.visitkorea.or.kr/cms/resource/69/1359069_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/69/1359069_image3_1.jpg
3393,대구광역시 수성구 범어천로 73,,4,B02,B0201,B02010100,2366080,32,20160203110445,128.6224496376,35.8537167709,6.0,20191014162928,3910,7,053-718-7000,호텔 라온제나,42139,http://tong.visitkorea.or.kr/cms/resource/67/2366067_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/67/2366067_image2_1.jpg
3394,서울특별시 송파구 석촌호수로 216,,1,B02,B0201,B02010100,143068,32,20030618000000,127.1010365527,37.5069328171,6.0,20190611143216,38164,18,02-422-1001,호텔 레이크,05610,http://tong.visitkorea.or.kr/cms/resource/74/1361674_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/74/1361674_image3_1.jpg
3395,서울특별시 강서구 마곡동로4길 23,(마곡동),1,B02,B0201,B02010900,2528110,32,20180103143627,126.8361730817,37.5596247267,6.0,20190528095953,1264,4,010-5199-0486,호텔 루체브릿지 [한국관광 품질인증/Korea Quality],07803,http://tong.visitkorea.or.kr/cms/resource/64/2529164_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/64/2529164_image3_1.jpg
3396,서울특별시 강남구 영동대로 737,,1,B02,B0201,B02010100,142764,32,20030807000000,127.0543430983,37.5239188930,6.0,20191015105950,31346,1,02-541-3111,호텔 리베라,06071,http://tong.visitkorea.or.kr/cms/resource/87/1867587_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/87/1867587_image3_1.jpg
3397,제주특별자치도 제주시 서부두2길 20,,39,B02,B0201,B02010900,2411625,32,20160907132404,126.5268918942,33.5173423455,6.0,20190218112039,3215,4,064-717-5000,호텔 리젠트마린,63276,http://tong.visitkorea.or.kr/cms/resource/16/2411516_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/16/2411516_image2_1.jpg
3398,강원도 속초시 동해대로 3705,,32,B02,B0201,B02010100,143136,32,20070917000000,128.6064939569,38.1670370723,6.0,20190225105636,41025,5,033-630-7000,호텔 마레몬스,24902,http://tong.visitkorea.or.kr/cms/resource/58/1183958_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/58/1183958_image3_1.jpg
3399,경기도 고양시 일산서구 주화로 190,,31,B02,B0201,B02010900,1831154,32,20130729091510,126.7483556308,37.6749764057,6.0,20190104145301,7911,2,031-922-5211,호텔 밀레니엄,10381,http://tong.visitkorea.or.kr/cms/resource/62/1831162_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/62/1831162_image2_1.JPG
3400,경기도 의정부시 신흥로232번길 32,,31,B02,B0201,B02010900,1873513,32,20131218170623,127.0452878578,37.7368217519,6.0,20190829170842,6313,25,031-855-8518,호텔 버스(BUS),11651,http://tong.visitkorea.or.kr/cms/resource/06/1873506_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/06/1873506_image2_1.JPG
3401,서울특별시 성동구 고산자로 277,(도선동),1,B02,B0201,B02010100,143093,32,20040326000000,127.0359797301,37.5645110700,6.0,20191015133950,31327,16,02-2296-2244,호텔 비전,04709,,
3402,서울특별시 강남구 봉은사로 150,,1,B02,B0201,B02010100,142742,32,20031226000000,127.0289347318,37.5086674298,6.0,20190527175833,37170,1,02-557-1221,호텔 삼정,06125,,
3403,서울특별시 성북구 보문로 75,,1,B02,B0201,B02010900,136348,32,20021121000000,127.0209444931,37.5819865461,6.0,20190218142914,27173,17,02-923-2301,호텔 스토리,02872,http://tong.visitkorea.or.kr/cms/resource/32/1867532_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/32/1867532_image3_1.jpg
3404,서울특별시 종로구 청계천로 97-6,,1,B02,B0201,B02010900,1747787,32,20121105141326,126.9884145057,37.5685264152,6.0,20190403165600,15963,23,02-771-7711,호텔 슬리피판다,03191,,
3405,대구광역시 수성구 동대구로 27,(두산동),4,B02,B0201,B02010100,228912,32,20050126000000,128.6229168461,35.8327719271,6.0,20190110095724,41669,7,053-763-9000,호텔 아리아나,42175,,
3406,강원도 속초시 온천로 55,(노학동),32,B02,B0201,B02010900,1135017,32,20101126123438,128.5487540393,38.1900221646,6.0,20190528095918,35371,5,033-636-5252,호텔 아마란스 [한국관광 품질인증/Korea Quality],24864,http://tong.visitkorea.or.kr/cms/resource/48/2532148_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/48/2532148_image3_1.jpg
3407,부산광역시 수영구 광안해변로 225,(광안동),6,B02,B0201,B02010100,397655,32,20080123152511,129.1187810942,35.1540491466,6.0,20190108104913,32175,12,051-790-2300,호텔 아쿠아펠리스,48303,http://tong.visitkorea.or.kr/cms/resource/33/1347633_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/33/1347633_image3_1.jpg
3408,경상남도 진주시 평거로6번길 22,,36,B02,B0201,B02010900,2017007,32,20150715141521,128.0637144682,35.1700226775,6.0,20190716154849,7373,13,055-745-1035,호텔 알마니,52702,http://tong.visitkorea.or.kr/cms/resource/94/2016994_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/94/2016994_image2_1.JPG
3409,인천광역시 중구 월미로 247-21,,2,B02,B0201,B02010900,2622683,32,20191002162902,126.5994470789,37.4737694020,6.0,20191107155315,0,10,032-764-0720,호텔 월미여관,22302,http://tong.visitkorea.or.kr/cms/resource/63/2622663_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/63/2622663_image2_1.jpg
3410,서울특별시 동대문구 이문로 192,,1,B02,B0201,B02010100,2590471,32,20190220092724,127.0622290012,37.6037430941,6.0,20190225135758,110,11,02-965-0071,호텔 유니크바이포레,02406,http://tong.visitkorea.or.kr/cms/resource/72/2590472_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/72/2590472_image2_1.jpg
3411,경상남도 김해시 인제로170번길 9-9,,36,B02,B0201,B02010900,2038894,32,20151106163318,128.9049194707,35.2442684246,6.0,20190705134008,3958,4,055-905-0317,호텔 유아인(구 호텔야자 김해인제대점),50819,,
3412,서울특별시 서대문구 연세로2길 27-3,,1,B02,B0201,B02010900,2018227,32,20150717102615,126.9383721857,37.5564574763,6.0,20191118150616,4704,14,02-365-3801,호텔 이채,03779,http://tong.visitkorea.or.kr/cms/resource/05/2018205_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/05/2018205_image2_1.JPG
3413,대전광역시 유성구 온천로 92,,3,B02,B0201,B02010100,143023,32,20051121000000,127.3478767993,36.3543395187,6.0,20191014173901,57088,4,042-600-6000,호텔 인터시티,34187,http://tong.visitkorea.or.kr/cms/resource/48/1346148_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/48/1346148_image3_1.jpg
3414,전라북도 전주시 덕진구 아중4길 14-4,,37,B02,B0201,B02010900,2437602,32,20161103092513,127.1736896238,35.8307545319,6.0,20190315155348,1835,12,063-243-4700,호텔 젠,55023,http://tong.visitkorea.or.kr/cms/resource/76/2437576_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/76/2437576_image2_1.JPG
