,addr1,addr2,areacode,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,mapx,mapy,modifiedtime,readcount,sigungucode,tel,title,mlevel,zipcode
6704,광주광역시 북구 무등로 1550,(금곡동),5,A01,A0101,A01010400,2614846,12,20190809143704,http://tong.visitkorea.or.kr/cms/resource/44/2614844_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/44/2614844_image2_1.bmp,126.9890013959,35.1441458348,20190809143704,0,4,,의상봉 (무등산권 국가지질공원),6.0,61147
6705,경상북도 의성군 금성면 대리리,,35,A02,A0201,A02010700,791209,12,20090901171228,http://tong.visitkorea.or.kr/cms/resource/70/2617670_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/2617670_image3_1.jpg,128.6749998299,36.2739811763,20190909104118,19428,19,,의성 경덕왕릉,6.0,37355
6706,경상북도 의성군 금성면 초전1길,일대,35,A02,A0201,A02010700,791558,12,20090902140041,,,128.6734444027,36.2742866682,20191030130204,19159,19,,의성 금성산 고분군,6.0,37350
6707,경상북도 의성군 점곡면 만취당길 17,,35,A02,A0201,A02010700,791500,12,20090902112357,http://tong.visitkorea.or.kr/cms/resource/38/722238_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/38/722238_image3_1.jpg,128.7620989248,36.4242268188,20190123160300,18407,19,,의성 만취당,6.0,37321
6708,경상북도 의성군 점곡면 점곡길 17,,35,A01,A0102,A01020100,127083,12,20040219000000,http://tong.visitkorea.or.kr/cms/resource/53/722353_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/53/722353_image3_1.jpg,128.7619794505,36.4256266568,20191022171019,33533,19,,의성 사촌리 가로숲,6.0,37321
6709,경상북도 의성군 점곡면 만취당길 12,(점곡면) 부근,35,A01,A0102,A01020100,791511,12,20090902114106,http://tong.visitkorea.or.kr/cms/resource/99/722399_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/99/722399_image3_1.jpg,128.7618739440,36.4242740314,20191220111831,17818,19,,의성 사촌리 향나무,6.0,37321
6710,경상북도 의성군 점곡면 점곡길 17-1,,35,A02,A0201,A02010600,894183,12,20091211102828,http://tong.visitkorea.or.kr/cms/resource/22/1954922_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/22/1954922_image3_1.jpg,128.7619516732,36.4257099805,20190904135823,27353,19,,의성 사촌마을,6.0,37321
6711,경상북도 의성군 금성면 수정사길 19,(금성면),35,A02,A0202,A02020700,791432,12,20090902103635,http://tong.visitkorea.or.kr/cms/resource/77/722077_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/77/722077_image3_1.jpg,128.7031537702,36.2432296436,20190905150731,21339,19,,의성 산운생태공원,6.0,37352
6712,경상북도 의성군 점곡면 의성길안로 1034,,35,A02,A0201,A02010400,791531,12,20090902133122,http://tong.visitkorea.or.kr/cms/resource/05/722405_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/05/722405_image3_1.jpg,128.7740290960,36.4008741467,20190426094402,16265,19,,의성 소계당,6.0,37325
6713,경상북도 의성군 안사면 월소3길 62-13,(안사면) 부근,35,A01,A0102,A01020100,791540,12,20090902134259,http://tong.visitkorea.or.kr/cms/resource/45/722445_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/45/722445_image3_1.jpg,128.4237880637,36.4940375320,20191220105505,17555,19,,의성 월소리 소나무,6.0,37305
6714,경상북도 의성군 금성면 공룡로 179-18,,35,A01,A0101,A01010500,127086,12,20040219000000,http://tong.visitkorea.or.kr/cms/resource/56/2631056_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/56/2631056_image3_1.jpg,128.6957198675,36.2862801648,20191104100107,29725,19,,의성 제오리 공룡발자국화석 산지,6.0,37351
6715,경상북도 의성군 금성면 대리리,,35,A02,A0201,A02010700,2629038,12,20191022160706,,,128.6726252600,36.2662459005,20191029143011,0,19,,의성 조문국사적지,6.0,37355
6716,경상북도 의성군 금성면 오층석탑길 5-3,,35,A02,A0201,A02010700,127087,12,20040226000000,,,128.6838218050,36.2552445829,20191030111506,19597,19,,의성 탑리리 오층석탑,6.0,37356
6717,경상북도 의성군 봉양면 도리원2길 88-42,,35,A02,A0202,A02020300,126728,12,20040219000000,http://tong.visitkorea.or.kr/cms/resource/50/2541550_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/50/2541550_image2_1.jpg,128.5892621232,36.3039678320,20180730130549,26153,19,,의성 탑산약수온천,6.0,37361
6718,경상북도 안동시 서후면 풍산태사로 2830-6,,35,A02,A0201,A02010400,250372,12,20071024000000,,,128.6695490074,36.6095983791,20190515145311,21053,11,,의성김씨학봉종택,6.0,36616
6719,경상북도 의성군 의성읍 회나무길 16-2,(의성읍),35,A01,A0102,A01020100,791462,12,20090902105858,http://tong.visitkorea.or.kr/cms/resource/04/722204_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/04/722204_image3_1.jpg,128.7356234765,36.3280178304,20191220112151,16802,19,,의성읍 도서동의 회나무,6.0,37343
6720,경상북도 의성군 의성읍 향교길 57,,35,A02,A0201,A02010700,791585,12,20090902141645,http://tong.visitkorea.or.kr/cms/resource/83/722483_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/83/722483_image3_1.jpg,128.7013148076,36.3488175980,20190425165916,17494,19,,의성향교,6.0,37341
6721,경상남도 하동군 화개면 화개로 1405-4,,36,A02,A0203,A02030100,2632971,12,20191104134542,http://tong.visitkorea.or.kr/cms/resource/66/2632966_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/66/2632966_image2_1.bmp,127.6480173650,35.2877576480,20191104134542,0,18,,의신 베어빌리지,6.0,52300
6722,경상남도 하동군 화개면 대성리,(화개면),36,A02,A0203,A02030100,128503,12,20050516000000,,,127.6486394867,35.2895157939,20191220135010,22893,18,,의신마을,6.0,52300
6723,경기도 광주시 남한산성면 엄미길,,31,A02,A0201,A02010700,1625075,12,20120508160737,,,127.2135187426,37.4805101359,20190211160558,17678,5,,의안대군방석묘역,6.0,12701
6724,강원도 춘천시 남면 충효로 1517,,32,A02,A0201,A02010700,2405921,12,20160829143055,,,127.5694231638,37.7458163908,20160930142652,634,13,033-250-3989,의암 유인석묘역,6.0,24468
6725,강원도 춘천시 신동면 옛경춘로 62-15,,32,A02,A0204,A02040800,2465230,12,20161220140846,,,127.6803438410,37.8329472061,20191113163120,3144,13,,의암수력발전소,6.0,24411
6726,강원도 춘천시 옛경춘로 253-41,(칠전동),32,A02,A0203,A02030400,2605236,12,20190604144532,http://tong.visitkorea.or.kr/cms/resource/28/2605228_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/28/2605228_image3_1.jpg,127.6818960570,37.8471789136,20191203153059,0,13,,의암호 스카이워크,6.0,24239
6727,경상남도 의령군 유곡면 청정로16길 57-57,(유곡면),36,A02,A0201,A02010700,1960007,12,20141024133055,,,128.3176658591,35.4285092322,20190424100154,1729,12,,의양서원,6.0,52113
6728,충청남도 부여군 부여읍 의열로29번길 11-33,(부여읍),34,A02,A0201,A02010700,1956393,12,20141015134057,,,126.9167785015,36.2803876409,20191126161039,2833,6,,의열사(부여),6.0,33149
6729,서울특별시 용산구 효창원로 177-18,(효창동),1,A02,A0201,A02010700,1829827,12,20130723151318,http://tong.visitkorea.or.kr/cms/resource/55/1985655_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/55/1985655_image3_1.jpg,126.9605427036,37.5452647296,20191203113434,5120,21,,의열사(용산),6.0,04311
6730,경기도 의왕시 왕송못동로 97,(삼동),31,A02,A0204,A02041000,2554268,12,20180718132613,,,126.9464808624,37.3201850436,20190425112812,313,24,,의왕역,,16081
6731,경기도 의왕시 철도박물관로 142,(월암동),31,A02,A0204,A02040800,2463812,12,20161219142348,,,126.9512805990,37.3140219546,20190425113020,10541,24,,의왕철도박물관,6.0,16106
6732,경기도 의정부시 호국로1309번길 7,(의정부동) 일대,31,A02,A0203,A02030600,612807,12,20080820165515,http://tong.visitkorea.or.kr/cms/resource/61/1775961_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/61/1775961_image3_1.jpg,127.0491428378,37.7446209136,20190916162201,33726,25,,의정부 부대찌개거리,6.0,11689
6733,충청남도 태안군 소원면 의항리,,34,A01,A0101,A01011200,125840,12,20030701000000,http://tong.visitkorea.or.kr/cms/resource/97/184697_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/97/184697_image3_1.jpg,126.1602656179,36.8278283286,20190613161731,46220,14,,의항해수욕장,6.0,32121
6734,경상북도 군위군 의흥면 읍내길 89-5,,35,A02,A0201,A02010700,1955113,12,20141010134756,,,128.7199542656,36.1735767607,20190425181317,1349,5,,의흥향교,6.0,39049
6735,대구광역시 달성군 다사읍 이천리 277,,4,A02,A0201,A02010700,1761631,12,20121204102435,,,128.4623739404,35.8867017569,20190214101014,16291,3,,이강서원,6.0,42906
6736,인천광역시 강화군 화도면 해안남로1114번길 6,,2,A02,A0201,A02010500,128822,12,20060308000000,http://tong.visitkorea.or.kr/cms/resource/94/183094_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/94/183094_image3_1.jpg,126.4562895495,37.6160781019,20190402132501,26736,1,,이건창 생가,6.0,23059
6737,대구광역시 수성구 신천동로 117,(상동),4,A02,A0201,A02010700,1115490,12,20101022104248,,,128.6067181933,35.8356129735,20181031172728,34064,7,,이공제비 및 군수이후범선영세불망비,6.0,42159
6738,부산광역시 남구 이기대공원로 68,(용호동),6,A01,A0101,A01011100,1945309,12,20140829103002,http://tong.visitkorea.or.kr/cms/resource/70/1877470_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/1877470_image3_1.jpg,129.1227954809,35.1231360144,20190827111730,15936,4,,이기대 (부산 국가지질공원),6.0,48576
6739,강원도 고성군 거진읍 화진포길 300-1,(거진읍),32,A02,A0201,A02011000,529498,12,20080407140248,http://tong.visitkorea.or.kr/cms/resource/32/1906632_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/32/1906632_image3_1.jpg,128.4418132287,38.4736092389,20190515151344,25692,2,,이기붕별장,6.0,24710
6740,전라남도 목포시 죽교동,산 39-1,38,A02,A0205,A02050200,126937,12,20020422000000,http://tong.visitkorea.or.kr/cms/resource/40/2639040_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/40/2639040_image3_1.jpg,126.3742644776,34.7872480580,20191211175323,51238,8,061-270-8357,이난영의 목포의 눈물 노래비,6.0,58625
6741,강원도 고성군 죽왕면 송지호로 198-12,,32,A02,A0201,A02010400,2405580,12,20160826093018,,,128.5034760527,38.3284912642,20160913154145,424,2,033-680-3361,이덕균가옥,6.0,24748
6742,충청남도 천안시 동남구 목천읍 동리4길 36,(목천읍),34,A02,A0201,A02010500,1627223,12,20120510125758,http://tong.visitkorea.or.kr/cms/resource/75/1602575_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/75/1602575_image3_1.jpg,127.2394912782,36.7904847705,20190227150721,5181,12,,이동녕선생 생가지,6.0,31230
6743,강원도 양양군 서면 서선리,,32,A02,A0201,A02010400,2405714,12,20160826162426,,,128.5670666049,38.0898064003,20160912092229,476,7,033-670-2114,이두형가옥,6.0,
6744,서울특별시 영등포구 여의동로 290,(여의도동) 한강유람선 선착장,1,A02,A0202,A02020800,126701,12,20060705000000,http://tong.visitkorea.or.kr/cms/resource/72/1986072_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/72/1986072_image3_1.jpg,126.9383924936,37.5258027055,20181015101036,91086,20,,이랜드크루즈 (한강유람선),6.0,07337
6745,전라북도 부안군 부안읍 매창로 89,,37,A02,A0201,A02010700,1610111,12,20120423103313,,,126.7287182612,35.7188790568,20190617175337,16465,6,,이매창묘,6.0,56312
6746,경기도 가평군 가평읍 하색리,,31,A02,A0201,A02010700,921156,12,20100113101501,,,127.4881619936,37.8107240106,20190903133947,21952,1,,이방실장군묘,6.0,12424
6747,전라북도 익산시 함라면 천남1길 13,(함라면),37,A02,A0201,A02010400,1583137,12,20120328173735,,,126.9103237680,36.0602710307,20190613172743,16200,9,,이배원 가옥,6.0,54502
6748,전라북도 익산시 여산면 가람1길 64-8,,37,A02,A0201,A02010500,1313645,12,20110621155938,http://tong.visitkorea.or.kr/cms/resource/83/1306083_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/83/1306083_image3_1.jpg,127.0847254961,36.0358379541,20191212161403,51833,9,,이병기선생 생가,6.0,54520
6749,서울특별시 용산구 효창원로 177-18,(효창동),1,A02,A0205,A02050400,1835181,12,20130807150235,http://tong.visitkorea.or.kr/cms/resource/60/1985660_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/60/1985660_image3_1.jpg,126.9607315834,37.5449814325,20191203113245,5134,21,,이봉창의사동상,6.0,04311
6750,강원도 삼척시 수로부인길 333,(증산동),32,A02,A0202,A02020600,1385338,12,20110914143613,http://tong.visitkorea.or.kr/cms/resource/35/1779835_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/35/1779835_image3_1.jpg,129.1597155498,37.4745058135,20191211174236,40018,4,,이사부사자공원,6.0,25909
6751,전라남도 여수시 돌산읍 돌산로 3617-18,,38,A02,A0202,A02020800,1076305,12,20100818144433,,,127.7369794626,34.7297302429,20181128134339,33361,13,,이사부크루즈,6.0,59768
6752,경상북도 영주시 이산면 내림로 106-43,,35,A02,A0201,A02010700,1959103,12,20141022151858,,,128.7010346557,36.8154198841,20190509174126,2480,14,,이산서원,6.0,36170
6753,경상북도 경주시 산업로 3619,(동방동),35,A02,A0204,A02040600,2599772,12,20190429103237,,,129.2539536686,35.8126109879,20191211110858,11,2,,이상복경주빵,6.0,38174
6754,강원도 춘천시 사북면 화악지암길 99,(사북면),32,A02,A0206,A02060500,2396510,12,20160804165115,,,127.5783046878,37.9683212189,20180306155226,1048,13,033-255-9001,이상원 미술관,6.0,24200
6755,충청남도 서천군 한산면 종단길 71,,34,A02,A0201,A02010500,125928,12,20020607000000,,,126.8061931579,36.0999091515,20190201130859,26383,8,,이상재선생 생가지,6.0,33624
6756,제주특별자치도 서귀포시 안덕면 중산간서로 1881,(안덕면),39,A02,A0203,A02030400,780778,12,20090819105250,http://tong.visitkorea.or.kr/cms/resource/93/1010693_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/93/1010693_image3_1.jpg,126.3214898975,33.2880922286,20190905155839,29432,3,,이상한 나라의 앨리스,6.0,63522
6757,대구광역시 중구 서성로 6-1,(계산동2가),4,A02,A0201,A02010400,1372956,12,20110829104020,http://tong.visitkorea.or.kr/cms/resource/26/1648226_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/26/1648226_image3_1.jpg,128.5880022947,35.8672757115,20190117163822,81511,8,,이상화 고택,6.0,41933
6758,인천광역시 강화군 강화읍 갑곳리,,2,A02,A0201,A02010700,1620666,12,20120502110602,http://tong.visitkorea.or.kr/cms/resource/29/1575629_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/29/1575629_image3_1.jpg,126.5181194631,37.7349597767,20190402135637,17575,1,,이섭정,6.0,23027
6759,경상남도 거제시 장목면 이수도길 10,,36,A01,A0101,A01011300,2548266,12,20170523000017,,,128.7250315016,34.9679905351,20190627165408,2444,1,,이수도(거제),6.0,53202
6760,경상남도 통영시 멘데해안길 205,(정량동),36,A02,A0202,A02020700,584970,12,20080709180342,http://tong.visitkorea.or.kr/cms/resource/55/2027855_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/55/2027855_image3_1.jpg,128.4435092870,34.8444965014,20190917172929,40355,17,,이순신공원,6.0,53048
6761,전라남도 여수시 웅천동,,38,A02,A0202,A02020700,2511362,12,20171017174133,,,127.6796951848,34.7454413811,20191210133504,2079,13,,이순신공원(여수),6.0,59693
6762,전라남도 여수시 중앙동,,38,A02,A0202,A02020700,2612869,12,20190724162153,http://tong.visitkorea.or.kr/cms/resource/31/2369131_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/31/2369131_image3_1.jpg,127.7355182300,34.7395430080,20190724162411,0,13,,이순신광장,6.0,59735
6763,전라남도 여수시 이순신대로,,38,A02,A0205,A02050100,2508387,12,20170922091829,,,127.7043448996,34.8900228214,20191105173752,1490,13,,이순신대교,6.0,59617
6764,강원도 고성군 현내면 이승만별장길 33,,32,A02,A0206,A02060200,2402708,12,20160818134527,,,128.4362110503,38.4708122346,20160919100405,1069,2,033-680-3677,이승만대통령 기념관,6.0,24707
6765,강원도 고성군 현내면 이승만별장길 33,(현내면),32,A02,A0205,A02050600,129591,12,20070713000000,http://tong.visitkorea.or.kr/cms/resource/01/2600601_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/01/2600601_image3_1.jpg,128.4362804829,38.4709844380,20190515161053,36844,2,033-682-0500,이승만별장(고성),6.0,24707
6766,강원도 삼척시 미로면 내미로리,(미로면),32,A02,A0205,A02050400,2399212,12,20160811092250,,,129.0652304371,37.4462377794,20160927142918,592,5,033-570-3546,이승휴상징 조형물,6.0,25903
6767,대전광역시 대덕구 송촌로79번길 16,(송촌동),3,A02,A0201,A02010700,1622695,12,20120504150754,http://tong.visitkorea.or.kr/cms/resource/30/1585330_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/30/1585330_image3_1.jpg,127.4397239370,36.3618236271,20191209153513,16725,1,,이시직공정려각,6.0,34423
6768,충청북도 충주시 동량면 대전리1길 149,(동량면),33,A02,A0201,A02010700,1688027,12,20120807153357,,,127.9454786247,37.0559559160,20190131165953,15105,11,,이시진 효자각,6.0,27319
6769,충청남도 계룡시 금암1길 7,(금암동),34,A02,A0201,A02010700,1114146,12,20101020101318,http://tong.visitkorea.or.kr/cms/resource/77/1278277_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/77/1278277_image3_1.jpg,127.2470600459,36.2800017955,20181107150911,27410,16,,이심원충신정려현판,6.0,32823
6770,서울특별시 구로구 가마산로25길 21,(구로동),1,A02,A0202,A02020700,2591829,12,20190313144629,http://tong.visitkorea.or.kr/cms/resource/27/2591827_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/27/2591827_image2_1.bmp,126.8894255436,37.4970135079,20190313144629,37,7,,이씨레물리노공원(구로근린공원),6.0,08301
6771,충청남도 공주시 반포면 수목원길 25,(반포면),34,A01,A0101,A01010700,433027,12,20080128161348,,,127.1994826837,36.4227012896,20181126151724,34427,1,,이안숲속,6.0,32620
